13:36:40.000	ru1705	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.917261559	2189917261559	2016-07-14 13:35:37.193002000	-53222462806998000
13:36:40.000	sn1705	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.917543400	2189917543400	2016-07-14 13:35:37.193004000	-53222462806996000
13:36:40.000	sn1706	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.917706844	2189917706844	2016-07-14 13:35:37.193006000	-53222462806994000
13:36:40.000	pb1608	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.917876447	2189917876447	2016-07-14 13:35:37.193007000	-53222462806993000
13:36:40.000	pb1609	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.918061865	2189918061865	2016-07-14 13:35:37.193011000	-53222462806989000
13:36:40.000	pb1610	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.918235182	2189918235182	2016-07-14 13:35:37.193015000	-53222462806985000
13:36:40.000	pb1701	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.918400458	2189918400458	2016-07-14 13:35:37.193019000	-53222462806981000
13:36:40.000	rb1610	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.918573842	2189918573842	2016-07-14 13:35:37.193023000	-53222462806977000
13:36:40.000	ru1609	2018-03-22 13:36:40.000000000	2018-03-22 14:13:09.918745362	2189918745362	2016-07-14 13:35:37.193030000	-53222462806970000
13:36:40.500	cu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.918919758	2189418919758	2016-07-14 13:35:37.674919000	-53222462825081000
13:36:40.500	cu1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.919152587	2189419152587	2016-07-14 13:35:37.674922000	-53222462825078000
13:36:40.500	cu1609	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.919380596	2189419380596	2016-07-14 13:35:37.674941000	-53222462825059000
13:36:40.500	cu1611	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.919631612	2189419631612	2016-07-14 13:35:37.674947000	-53222462825053000
13:36:40.500	cu1612	2018-03-22 13:36:40.500000000	2018-03-22 14:13:09.919858990	2189419858990	2016-07-14 13:35:37.674972000	-53222462825028000
